,all_skew_diff,1620_skew_diff,FIPS,county,state,Population(2010),Latitude,Longitude
1450,1.3900000000000006,0.5499999999999989,28153.0,WAYNE,MS,20747,31.64476,-88.68205
557,1.6899999999999977,0.5499999999999972,16067.0,MINIDOKA,ID,20069,42.85693,-113.64001
3002,14.205,0.5400000000000027,54075.0,POCAHONTAS,WV,8719,38.33251,-80.01209
3001,19.305,0.5400000000000027,54073.0,PLEASANTS,WV,7605,39.36813,-81.16117
1419,3.58,0.5400000000000027,28091.0,MARION,MS,27088,31.23012,-89.82173
610,4.41,0.5400000000000009,17085.0,JO DAVIESS,IL,22678,42.36239,-90.21147
2287,5.42,0.5399999999999991,44007.0,PROVIDENCE,RI,626667,41.87048,-71.57824
562,0.7949999999999999,0.5399999999999991,16077.0,POWER,ID,7817,42.69412,-112.8444
2574,10.930000000000001,0.5399999999999991,48159.0,FRANKLIN,TX,10605,33.17584,-95.21906
2271,3.0,0.5399999999999991,42109.0,SNYDER,PA,39702,40.75534,-77.07295
3000,15.035,0.5399999999999991,54071.0,PENDLETON,WV,7695,38.68683,-79.3337
897,10.675,0.5399999999999991,20073.0,GREENWOOD,KS,6689,37.87865,-96.24223
3054,10.28,0.5399999999999991,55069.0,LINCOLN,WI,28743,45.33831,-89.74208
2676,15.009999999999996,0.5399999999999991,48363.0,PALO PINTO,TX,28111,32.75221,-98.31797
2976,8.755,0.5399999999999991,54023.0,GRANT,WV,11937,39.10598,-79.19506
1007,20.159999999999997,0.5300000000000011,21083.0,GRAVES,KY,37121,36.72334,-88.64989
2561,13.955,0.5300000000000011,48133.0,EASTLAND,TX,18583,32.32464,-98.83656
1514,16.97,0.5300000000000011,29117.0,LIVINGSTON,MO,15195,39.77858,-93.5482
967,11.290000000000001,0.5300000000000011,21003.0,ALLEN,KY,19956,36.75077,-86.19245
662,16.5,0.5300000000000011,17189.0,WASHINGTON,IL,14716,38.35314,-89.41718
2939,7.335,0.5299999999999998,53027.0,GRAYS HARBOR,WA,72797,47.14278,-123.82704
1675,8.985,0.5299999999999976,31097.0,JOHNSON,NE,5217,40.39545,-96.26856
1489,14.030000000000001,0.5200000000000031,29067.0,DOUGLAS,MO,13684,36.94651,-92.51589
26,3.9399999999999977,0.5200000000000031,1053.0,ESCAMBIA,AL,38319,31.12174,-87.16842
1264,5.164999999999999,0.52,26121.0,MUSKEGON,MI,172188,43.28925,-86.75189
1074,6.424999999999999,0.5199999999999996,21217.0,TAYLOR,KY,24512,37.3651,-85.32669
626,19.700000000000003,0.5199999999999996,17117.0,MACOUPIN,IL,47765,39.2659,-89.92634
2451,23.015,0.5199999999999996,47103.0,LINCOLN,TN,33361,35.14253,-86.59338
2607,9.624999999999998,0.5199999999999996,48225.0,HOUSTON,TX,23732,31.32303,-95.4216
582,7.890000000000001,0.5199999999999996,17029.0,COLES,IL,53873,39.51368,-88.22078
2234,12.97,0.5199999999999996,42035.0,CLINTON,PA,39238,41.2453,-77.64914
1143,13.915,0.519999999999996,22115.0,VERNON,LA,52334,31.11056,-93.18152
2422,21.005,0.5100000000000016,47045.0,DYER,TN,38335,36.05419,-89.3983
2671,10.415000000000001,0.5100000000000016,48353.0,NOLAN,TX,15216,32.31233,-100.4181
2438,18.36,0.509999999999998,47077.0,HENDERSON,TN,27769,35.65399,-88.38767
2512,9.435,0.509999999999998,48035.0,BOSQUE,TX,18212,31.90076,-97.63763
21,17.84,0.509999999999998,1043.0,CULLMAN,AL,80406,34.13192,-86.86926
1485,18.375,0.5,29059.0,DALLAS,MO,16777,37.68358,-93.03381
1735,10.495000000000001,0.5,32033.0,WHITE PINE,NV,10030,39.4178,-114.90094
2951,7.87,0.5,53051.0,PEND OREILLE,WA,13001,48.54387,-117.23218
2018,8.869999999999997,0.5,39005.0,ASHLAND,OH,53139,40.84327,-82.27012
1363,16.39,0.5,27153.0,TODD,MN,24895,46.06656,-94.90057
611,14.125,0.490000000000002,17087.0,JOHNSON,IL,12582,37.46081,-88.88296
1496,17.095000000000002,0.490000000000002,29081.0,HARRISON,MO,8957,40.34562,-93.99258
2972,26.27,0.490000000000002,54015.0,CLAY,WV,9386,38.45982,-81.08186
2411,17.29,0.48999999999999844,47023.0,CHESTER,TN,17131,35.41663,-88.6055
2728,13.655000000000001,0.480000000000004,48467.0,VAN ZANDT,TX,52579,32.55894,-95.83639
608,14.9,0.4800000000000004,17081.0,JEFFERSON,IL,38827,38.30078,-88.92421
1596,3.0200000000000014,0.4800000000000004,30051.0,LIBERTY,MT,2339,48.55965,-111.03692
1353,10.485,0.4800000000000004,27133.0,ROCK,MN,9687,43.66958,-96.26323
879,10.445,0.4800000000000004,20037.0,CRAWFORD,KS,39134,37.50562,-94.85394
1798,5.529999999999999,0.4800000000000004,35057.0,TORRANCE,NM,16383,34.63464,-105.84683
1044,20.46,0.4800000000000004,21157.0,MARSHALL,KY,31448,36.88201,-88.33275
1567,14.190000000000001,0.4800000000000004,29225.0,WEBSTER,MO,36202,37.2808,-92.87608
687,3.0150000000000006,0.4800000000000004,18035.0,DELAWARE,IN,117671,40.22716,-85.39885
2528,20.46,0.4800000000000004,48067.0,CASS,TX,30464,33.08369,-94.35757
1771,3.7600000000000002,0.48,35006.0,CIBOLA,NM,27213,34.93205,-108.00025
1968,9.725000000000001,0.4799999999999969,38011.0,BOWMAN,ND,3151,46.1078,-103.50658
2667,10.84,0.4799999999999969,48345.0,MOTLEY,TX,1210,34.05838,-100.79369
1270,14.16,0.4700000000000024,26133.0,OSCEOLA,MI,23528,43.99755,-85.32228
863,13.79,0.4700000000000024,20005.0,ATCHISON,KS,16924,39.53254,-95.31339
954,2.4000000000000004,0.4700000000000024,20187.0,STANTON,KS,2235,37.56593,-101.78938
711,13.73,0.4700000000000024,18083.0,KNOX,IN,38440,38.68866,-87.42018
1254,8.4,0.47000000000000064,26101.0,MANISTEE,MI,24733,44.35038,-86.60296
598,20.29,0.46999999999999886,17061.0,GREENE,IL,13886,39.35544,-90.38775
19,12.85,0.46999999999999886,1039.0,COVINGTON,AL,37765,31.24398,-86.44872
2526,13.815000000000001,0.46999999999999886,48063.0,CAMP,TX,12401,32.97458,-94.97908
1657,9.31,0.46000000000000085,31061.0,FRANKLIN,NE,3225,40.1832,-98.96208
2675,20.284999999999997,0.46000000000000085,48361.0,ORANGE,TX,81837,30.12091,-93.89335
1444,25.195,0.46000000000000085,28141.0,TISHOMINGO,MS,19593,34.73769,-88.23606
726,7.944999999999999,0.46000000000000085,18113.0,NOBLE,IN,47536,41.40079,-85.41785
1669,5.365000000000002,0.46000000000000085,31085.0,HAYES,NE,967,40.53578,-101.05558
1564,15.715,0.46000000000000085,29219.0,WARREN,MO,32513,38.7619,-91.1593
1140,12.434999999999999,0.46000000000000085,22109.0,TERREBONNE,LA,111860,29.33326,-90.84419
2102,0.5049999999999999,0.45999999999999996,39173.0,WOOD,OH,125488,41.36018,-83.62268
733,0.6599999999999999,0.45999999999999996,18127.0,PORTER,IN,164343,41.50992,-87.0713
2253,16.03,0.4599999999999991,42073.0,LAWRENCE,PA,91108,40.99273,-80.33444
2373,8.235,0.4599999999999991,46079.0,LAKE,SD,11200,44.02845,-97.12322
1628,7.025000000000002,0.45000000000000284,31003.0,ANTELOPE,NE,6685,42.18322,-98.05803
3079,2.73,0.45000000000000107,55117.0,SHEBOYGAN,WI,115507,43.746,-87.73054
349,4.325,0.44999999999999996,12111.0,ST. LUCIE,FL,277789,27.38077,-80.44336
1229,17.205000000000002,0.4499999999999993,26051.0,GLADWIN,MI,25692,43.98975,-84.38981
1075,11.195,0.4499999999999993,21219.0,TODD,KY,12460,36.84033,-87.18364
1998,5.6549999999999985,0.4499999999999993,38071.0,RAMSEY,ND,11451,48.26555,-98.73732
1429,4.519999999999998,0.4499999999999993,28111.0,PERRY,MS,12250,31.1693,-88.98875
541,5.379999999999999,0.4499999999999993,16035.0,CLEARWATER,ID,8761,46.67257,-115.6535
2205,6.685,0.4499999999999993,41049.0,MORROW,OR,11173,45.42549,-119.60231
1125,4.04,0.4499999999999993,22079.0,RAPIDES,LA,131613,31.1932,-92.53595
1690,3.6850000000000005,0.4400000000000013,31127.0,NEMAHA,NE,7248,40.38744,-95.85095
693,12.319999999999999,0.4400000000000013,18047.0,FRANKLIN,IN,23087,39.40976,-85.06696
2382,14.370000000000001,0.4400000000000013,46097.0,MINER,SD,2389,44.01732,-97.60979
2259,12.600000000000001,0.4399999999999995,42085.0,MERCER,PA,116638,41.30001,-80.25278
2336,11.6,0.4399999999999977,46005.0,BEADLE,SD,17398,44.41826,-98.27942
3016,23.895,0.4399999999999977,54103.0,WETZEL,WV,16583,39.59657,-80.63439
617,7.77,0.4300000000000006,17099.0,LASALLE,IL,113924,41.34334,-88.88593
2516,3.3500000000000005,0.43000000000000016,48043.0,BREWSTER,TX,9232,29.80899,-103.25245
2694,9.525000000000002,0.4299999999999997,48399.0,RUNNELS,TX,10501,31.83331,-99.96785
223,6.36,0.4299999999999997,8011.0,BENT,CO,6499,37.93189,-103.07758
1589,4.414999999999999,0.4299999999999997,30037.0,GOLDEN VALLEY,MT,884,46.38062,-109.17458
1274,11.575,0.4299999999999997,26141.0,PRESQUE ISLE,MI,13376,45.48951,-83.38401
905,7.870000000000003,0.4299999999999997,20089.0,JEWELL,KS,3077,39.77701,-98.22258
30,11.87,0.4200000000000017,1061.0,GENEVA,AL,26790,31.09086,-85.82434
1030,13.155,0.4200000000000017,21129.0,LEE,KY,7887,37.60538,-83.71849
1215,11.11,0.4200000000000017,26023.0,BRANCH,MI,45248,41.91858,-85.06652
1535,10.24,0.4200000000000017,29159.0,PETTIS,MO,42201,38.72736,-93.2852
2206,10.485,0.4200000000000017,41051.0,MULTNOMAH,OR,735334,45.54769,-122.41717
3042,1.91,0.42000000000000015,55045.0,GREEN,WI,36842,42.67772,-89.60563
337,4.245,0.41999999999999993,12087.0,MONROE,FL,73090,25.60104,-81.20677
965,2.1350000000000007,0.41999999999999993,20209.0,WYANDOTTE,KS,157505,39.11538,-94.76308
2017,3.0549999999999997,0.41999999999999815,39003.0,ALLEN,OH,106331,40.77152,-84.10654
2722,18.884999999999998,0.41999999999999815,48455.0,TRINITY,TX,14585,31.08748,-95.15329
2429,16.505,0.41999999999999815,47059.0,GREENE,TN,68831,36.17899,-82.84774
2524,11.034999999999998,0.4100000000000037,48059.0,CALLAHAN,TX,13544,32.29315,-99.37224
2414,18.3,0.4100000000000037,47029.0,COCKE,TN,35662,35.91619,-83.11922
3056,6.2700000000000005,0.41000000000000014,55073.0,MARATHON,WI,134063,44.89803,-89.75782
1516,17.67,0.41000000000000014,29121.0,MACON,MO,15566,39.82979,-92.56434
1994,6.495,0.41000000000000014,38063.0,NELSON,ND,3126,47.91866,-98.20442
334,6.315,0.41000000000000014,12083.0,MARION,FL,331298,29.2028,-82.0431
2495,10.845000000000002,0.41000000000000014,48001.0,ANDERSON,TX,58458,31.84126,-95.66174
3091,7.54,0.41000000000000014,55141.0,WOOD,WI,74749,44.46141,-90.03882
625,7.129999999999999,0.41000000000000014,17115.0,MACON,IL,110768,39.86023,-88.96152
3088,6.305,0.41000000000000014,55135.0,WAUPACA,WI,52410,44.478,-88.967
732,17.75,0.40000000000000213,18125.0,PIKE,IN,12845,38.39789,-87.23253
753,5.79,0.39999999999999947,18167.0,VIGO,IN,107848,39.42914,-87.39037
1265,10.850000000000001,0.3999999999999986,26123.0,NEWAYGO,MI,48460,43.5627,-85.79142
1047,11.2,0.3999999999999986,21163.0,MEADE,KY,28602,37.96747,-86.20086
728,8.79,0.3999999999999986,18117.0,ORANGE,IN,19840,38.54738,-86.48925
1480,19.16,0.3999999999999986,29049.0,CLINTON,MO,20743,39.60872,-94.3958
1483,20.86,0.3999999999999986,29055.0,CRAWFORD,MO,24696,37.96656,-91.31393
1458,13.409999999999998,0.39000000000000057,29005.0,ATCHISON,MO,5685,40.43184,-95.43755
1476,20.884999999999998,0.39000000000000057,29041.0,CHARITON,MO,7831,39.51796,-92.96162
1543,17.195,0.39000000000000057,29175.0,RANDOLPH,MO,25414,39.4416,-92.49272
1652,9.659999999999998,0.39000000000000057,31051.0,DIXON,NE,6000,42.48528,-96.85586
2394,11.49,0.39000000000000057,46123.0,TRIPP,SD,5644,43.34972,-99.87621
2208,12.385000000000002,0.39000000000000057,41055.0,SHERMAN,OR,1765,45.39921,-120.67851
1068,12.18,0.39000000000000057,21205.0,ROWAN,KY,23333,38.20589,-83.42596
1412,5.270000000000001,0.39000000000000057,28077.0,LAWRENCE,MS,12929,31.55,-90.10753
1281,8.35,0.3899999999999988,26155.0,SHIAWASSEE,MI,70648,42.95154,-84.14635
1257,8.155000000000001,0.3899999999999988,26107.0,MECOSTA,MI,42798,43.63529,-85.33275
1497,19.09,0.389999999999997,29083.0,HENRY,MO,22272,38.38649,-93.79262
2684,19.265,0.38000000000000256,48379.0,RAINS,TX,10914,32.87058,-95.79544
2004,7.119999999999999,0.38000000000000256,38083.0,SHERIDAN,ND,1321,47.58137,-100.34149
2439,24.87,0.38000000000000256,47079.0,HENRY,TN,32330,36.32539,-88.30038
1430,3.44,0.38,28113.0,PIKE,MS,40404,31.17751,-90.39772
1066,14.185,0.379999999999999,21201.0,ROBERTSON,KY,2282,38.51382,-84.06375
74,3.91,0.379999999999999,4009.0,GRAHAM,AZ,37220,32.93182,-109.87831
1408,7.335,0.379999999999999,28069.0,KEMPER,MS,10456,32.75013,-88.62563
1662,8.095,0.37000000000000455,31071.0,GARFIELD,NE,2049,41.90557,-98.92299
2347,1.505,0.3700000000000001,46027.0,CLAY,SD,13864,42.91299,-96.97979
1139,1.8299999999999998,0.3700000000000001,22107.0,TENSAS,LA,5252,32.00148,-91.34257
357,9.39,0.3699999999999992,12127.0,VOLUSIA,FL,494593,29.05761,-81.16181
1969,17.65,0.36999999999999744,38013.0,BURKE,ND,1968,48.78645,-102.52008
1766,7.635,0.36999999999999744,34039.0,UNION,NJ,536499,40.65987,-74.30869
2356,13.735,0.36999999999999744,46045.0,EDMUNDS,SD,4071,45.41168,-99.20536
1673,13.940000000000001,0.36999999999999744,31093.0,HOWARD,NE,6274,41.2194,-98.5133
1733,8.379999999999999,0.36999999999999744,32029.0,STOREY,NV,4010,39.43838,-119.52464
1583,8.635000000000002,0.36999999999999744,30025.0,FALLON,MT,2890,46.31818,-104.40571
738,11.69,0.36999999999999744,18137.0,RIPLEY,IN,28818,39.10023,-85.26054
3030,1.4,0.3599999999999999,55021.0,COLUMBIA,WI,56833,43.47188,-89.33047
3019,35.129999999999995,0.35999999999999943,54109.0,WYOMING,WV,23796,37.60371,-81.54888
2096,9.525,0.35999999999999943,39161.0,VAN WERT,OH,28744,40.85552,-84.58577
1656,5.41,0.35999999999999943,31059.0,FILLMORE,NE,5890,40.52504,-97.5967
2412,23.525,0.35999999999999943,47025.0,CLAIBORNE,TN,32213,36.50155,-83.66072
2597,7.364999999999995,0.35999999999999943,48205.0,HARTLEY,TX,6062,35.84024,-102.61004
2687,4.600000000000001,0.35999999999999943,48385.0,REAL,TX,3309,29.82303,-99.8053
1668,8.175000000000002,0.35999999999999943,31083.0,HARLAN,NE,3423,40.17876,-99.40341
1645,0.8650000000000002,0.3500000000000014,31037.0,COLFAX,NE,10515,41.57467,-97.08945
3089,10.335,0.3500000000000014,55137.0,WAUSHARA,WI,24496,44.11282,-89.23975
1727,1.8399999999999999,0.3500000000000014,32015.0,LANDER,NV,5775,39.90021,-117.04724
1039,16.97,0.3500000000000014,21147.0,MCCREARY,KY,18306,36.73113,-84.49105
882,12.695,0.3500000000000014,20043.0,DONIPHAN,KS,7945,39.7885,-95.14722
527,6.880000000000001,0.3500000000000014,16007.0,BEAR LAKE,ID,5986,42.28583,-111.32744
2272,14.780000000000001,0.3500000000000014,42111.0,SOMERSET,PA,77742,39.98129,-79.02848
1978,7.635,0.3500000000000014,38031.0,FOSTER,ND,3343,47.46432,-98.87281
8,3.3049999999999997,0.35000000000000053,1017.0,CHAMBERS,AL,34215,32.91794,-85.39181
276,8.129999999999999,0.3400000000000034,8115.0,SEDGWICK,CO,2379,40.87156,-102.35535
2568,18.895000000000003,0.3400000000000034,48147.0,FANNIN,TX,33915,33.59116,-96.10498
2978,13.569999999999997,0.33999999999999986,54027.0,HAMPSHIRE,WV,23964,39.31214,-78.61198
2247,8.689999999999998,0.33999999999999986,42061.0,HUNTINGDON,PA,45913,40.42232,-77.96858
1317,12.715,0.33999999999999986,27061.0,ITASCA,MN,45058,47.49084,-93.61312
3095,9.735000000000001,0.33999999999999986,56007.0,CARBON,WY,15885,41.70359,-106.93315
736,9.58,0.33999999999999986,18133.0,PUTNAM,IN,37963,39.66554,-86.85332
713,8.145,0.33999999999999986,18087.0,LAGRANGE,IN,37128,41.64246,-85.4263
2092,1.4350000000000005,0.33999999999999986,39153.0,SUMMIT,OH,541781,41.12185,-81.53493
1339,9.370000000000001,0.33999999999999986,27105.0,NOBLES,MN,21378,43.67768,-95.76313
1570,3.380000000000001,0.3399999999999963,29510.0,ST. LOUIS CITY,MO,319294,38.63569,-90.24458
559,5.555000000000003,0.3399999999999963,16071.0,ONEIDA,ID,4286,42.18389,-112.52046
2611,6.775000000000004,0.3399999999999963,48233.0,HUTCHINSON,TX,22150,35.83704,-101.36274
2606,12.305,0.33000000000000185,48223.0,HOPKINS,TX,35161,33.14895,-95.56519
1275,14.85,0.33000000000000007,26143.0,ROSCOMMON,MI,24449,44.33951,-84.61127
3061,8.85,0.33000000000000007,55081.0,MONROE,WI,44673,43.94517,-90.61996
2091,9.195,0.33000000000000007,39151.0,STARK,OH,375586,40.81413,-81.36566
573,6.984999999999999,0.33000000000000007,17011.0,BUREAU,IL,34978,41.4013,-89.52837
1287,13.235,0.33000000000000007,27001.0,AITKIN,MN,16202,46.60244,-93.41976
1386,4.1049999999999995,0.3299999999999992,28025.0,CLAY,MS,20634,33.66173,-88.78332
1665,12.745,0.3299999999999983,31077.0,GREELEY,NE,2538,41.5676,-98.53056
1439,6.029999999999999,0.3299999999999983,28131.0,STONE,MS,17786,30.79018,-89.11229
609,21.43,0.3200000000000003,17083.0,JERSEY,IL,22985,39.08019,-90.36136
3026,12.795,0.3200000000000003,55013.0,BURNETT,WI,15457,45.86525,-92.36797
2638,9.92,0.3200000000000003,48287.0,LEE,TX,16612,30.3211,-96.97636
1593,2.465,0.3200000000000003,30045.0,JUDITH BASIN,MT,2072,47.03255,-110.30532
1103,4.215,0.3200000000000003,22035.0,EAST CARROLL,LA,7759,32.73017,-91.23414
1279,12.194999999999999,0.3200000000000003,26151.0,SANILAC,MI,43114,43.44915,-82.64281
636,5.975,0.3199999999999985,17137.0,MORGAN,IL,35547,39.7168,-90.20227
1260,9.325,0.31999999999999673,26113.0,MISSAUKEE,MI,14849,44.32542,-85.08547
618,18.48,0.3100000000000023,17101.0,LAWRENCE,IL,16833,38.71895,-87.73022
1501,15.434999999999999,0.3100000000000023,29091.0,HOWELL,MO,40400,36.77436,-91.88736
266,6.120000000000001,0.3100000000000023,8095.0,PHILLIPS,CO,4442,40.59471,-102.3451
685,8.85,0.3100000000000023,18031.0,DECATUR,IN,25740,39.30598,-85.49983
1292,14.71,0.3100000000000005,27011.0,BIG STONE,MN,5269,45.41992,-96.40222
1500,14.184999999999999,0.3099999999999987,29089.0,HOWARD,MO,10144,39.14336,-92.69592
1108,5.784999999999999,0.3099999999999987,22045.0,IBERIA,LA,73240,29.60601,-91.8427
1003,16.654999999999998,0.3099999999999987,21075.0,FULTON,KY,6813,36.55262,-89.18772
1112,17.775,0.3000000000000007,22053.0,JEFFERSON DAVIS,LA,31594,30.26952,-92.81622
2632,16.25,0.3000000000000007,48275.0,KNOX,TX,3719,33.61665,-99.74711
53,4.085,0.2999999999999998,1107.0,PICKENS,AL,19746,33.2968,-88.09687
991,14.195000000000002,0.29999999999999716,21051.0,CLAY,KY,21730,37.16446,-83.71076
1115,11.839999999999998,0.29999999999999716,22059.0,LA SALLE,LA,14890,31.68083,-92.1618
1031,17.49,0.29999999999999716,21131.0,LESLIE,KY,11310,37.08784,-83.38861
1563,16.455,0.2900000000000027,29217.0,VERNON,MO,21159,37.85019,-94.34159
1435,2.915,0.2900000000000009,28123.0,SCOTT,MS,28264,32.42712,-89.5332
3055,9.165,0.2900000000000009,55071.0,MANITOWOC,WI,81442,44.1051,-87.31382
715,4.145,0.29000000000000004,18091.0,LAPORTE,IN,111467,41.54901,-86.74472
2601,12.520000000000001,0.28999999999999915,48213.0,HENDERSON,TX,78532,32.21163,-95.85341
1519,15.81,0.28999999999999915,29127.0,MARION,MO,28781,39.80753,-91.63537
2594,16.955,0.28999999999999915,48199.0,HARDIN,TX,54635,30.32961,-94.39314
1431,7.994999999999999,0.28999999999999915,28115.0,PONTOTOC,MS,29957,34.22708,-89.03723
2674,5.195000000000004,0.28999999999999915,48359.0,OLDHAM,TX,2052,35.40192,-102.59762
866,11.719999999999999,0.28999999999999915,20011.0,BOURBON,KS,15173,37.8561,-94.85092
2000,17.705000000000002,0.28999999999999915,38075.0,RENVILLE,ND,2470,48.71278,-101.65815
1014,11.58,0.28000000000000114,21097.0,HARRISON,KY,18846,38.44348,-84.33279
2500,9.735000000000003,0.28000000000000114,48011.0,ARMSTRONG,TX,1901,34.96417,-101.35663
1053,25.189999999999998,0.28000000000000114,21175.0,MORGAN,KY,13923,37.92294,-83.25894
1438,2.110000000000001,0.28000000000000114,28129.0,SMITH,MS,16491,32.01903,-89.49497
3028,8.934999999999999,0.28000000000000114,55017.0,CHIPPEWA,WI,62415,45.06909,-91.2835
1081,16.75,0.28000000000000114,21231.0,WAYNE,KY,20813,36.80201,-84.83044
760,7.390000000000001,0.28000000000000114,18181.0,WHITE,IN,24643,40.75095,-86.86429
1056,12.490000000000002,0.28000000000000114,21181.0,NICHOLAS,KY,7135,38.33713,-84.02555
1116,1.44,0.28000000000000114,22061.0,LINCOLN,LA,46735,32.60114,-92.66208
3069,5.695,0.28,55097.0,PORTAGE,WI,70019,44.47624,-89.49807
1233,11.469999999999999,0.2700000000000031,26059.0,HILLSDALE,MI,46688,41.86447,-84.6424
24,17.915,0.2700000000000031,1049.0,DEKALB,AL,71109,34.46092,-85.80399
1508,13.985,0.2700000000000031,29105.0,LACLEDE,MO,35571,37.65969,-92.59483
2101,8.605,0.2699999999999996,39171.0,WILLIAMS,OH,37642,41.56495,-84.58432
319,14.190000000000001,0.2699999999999996,12053.0,HERNANDO,FL,172778,28.56791,-82.46483
1512,20.34,0.2699999999999996,29113.0,LINCOLN,MO,52566,39.05856,-90.95777
2942,12.275000000000002,0.2699999999999996,53033.0,KING,WA,1931249,47.49355,-121.83237
584,13.32,0.2699999999999996,17033.0,CRAWFORD,IL,19817,39.00373,-87.75717
1634,9.434999999999999,0.269999999999996,31015.0,BOYD,NE,2099,42.89444,-98.77302
255,4.839999999999998,0.269999999999996,8073.0,LINCOLN,CO,5467,38.99374,-103.50755
2673,1.3450000000000024,0.2600000000000051,48357.0,OCHILTREE,TX,10223,36.27874,-100.81586
193,11.97,0.26000000000000156,6067.0,SACRAMENTO,CA,1418788,38.45001,-121.34044
1267,8.719999999999999,0.2599999999999998,26127.0,OCEANA,MI,26570,43.64725,-86.80757
1162,13.66,0.2599999999999998,23025.0,SOMERSET,ME,52228,45.50748,-69.97604
2595,12.079999999999998,0.2599999999999998,48201.0,HARRIS,TX,4092459,29.85727,-95.39303
354,9.700000000000001,0.259999999999998,12121.0,SUWANNEE,FL,41551,30.18924,-82.99275
998,13.555,0.259999999999998,21065.0,ESTILL,KY,14672,37.69246,-83.96392
2227,19.445,0.259999999999998,42021.0,CAMBRIA,PA,143679,40.49412,-78.71528
1633,12.2,0.259999999999998,31013.0,BOX BUTTE,NE,11308,42.21566,-103.08782
695,14.690000000000001,0.259999999999998,18051.0,GIBSON,IN,33503,38.31741,-87.58056
1076,12.51,0.259999999999998,21221.0,TRIGG,KY,14339,36.80768,-87.85865
1467,13.654999999999998,0.25,29023.0,BUTLER,MO,42794,36.71518,-90.40313
2652,17.615000000000002,0.25,48315.0,MARION,TX,10546,32.79775,-94.35767
1568,20.715,0.25,29227.0,WORTH,MO,2171,40.48048,-94.41912
1282,14.924999999999999,0.25,26157.0,TUSCOLA,MI,55729,43.4879,-83.43661
734,8.004999999999999,0.25,18129.0,POSEY,IN,25910,38.02761,-87.86865
1660,5.894999999999999,0.25,31067.0,GAGE,NE,22311,40.25523,-96.68345
3078,10.435,0.25,55115.0,SHAWANO,WI,41949,44.78964,-88.75581
692,14.265000000000002,0.25,18045.0,FOUNTAIN,IN,17240,40.12128,-87.2348
