,skew_diff,FIPS,county,state,Population(2010),Total Areami²,Latitude,Longitude
2809,2.650000000000001,48489.0,WILLACY,TX,22134,784.268,26.48109,-97.58422
2502,2.6500000000000004,47065.0,HAMILTON,TN,336463,575.880,35.15918,-85.20229
2787,2.6499999999999986,48445.0,TERRY,TX,12651,890.941,33.17122,-102.33928
2755,2.6450000000000014,48381.0,RANDALL,TX,120725,922.429,34.96252,-101.89554
628,2.6449999999999996,16069.0,NEZ PERCE,ID,39265,856.282,46.33376,-116.7609
2324,2.625000000000001,42075.0,LEBANON,PA,133568,362.499,40.36734,-76.458
1494,2.620000000000001,28101.0,NEWTON,MS,21720,579.602,32.40197,-89.11841
1697,2.619999999999999,31001.0,ADAMS,NE,31364,564.230,40.52063,-98.50004
964,2.6149999999999984,20067.0,GRANT,KS,7829,575.145,37.54753,-101.29936
321,2.61,8065.0,LAKE,CO,7310,383.909,39.20431,-106.34969
970,2.6000000000000005,20079.0,HARVEY,KS,34684,540.722,38.05014,-97.4367
2526,2.5949999999999998,47113.0,MADISON,TN,98294,558.626,35.60605,-88.83342
333,2.5849999999999995,8089.0,OTERO,CO,18831,1269.703,37.88417,-103.72126
2858,2.58,50021.0,RUTLAND,VT,61642,944.780,43.58084,-73.03819
1928,2.58,36115.0,WASHINGTON,NY,63216,845.888,43.31237,-73.43942
782,2.5799999999999983,18085.0,KOSCIUSKO,IN,77358,554.393,41.24429,-85.86157
3065,2.555,54061.0,MONONGALIA,WV,96189,365.880,39.63364,-80.05907
131,2.554999999999998,1131.0,WILCOX,AL,11670,907.411,31.99033,-87.3022
130,2.554999999999998,1131.0,WILCOX,AL,11670,907.411,31.99033,-87.3022
2331,2.545,42089.0,MONROE,PA,169842,617.259,41.05623,-75.32903
3142,2.54,55103.0,RICHLAND,WI,18021,589.299,43.37619,-90.43569
1699,2.5350000000000037,31005.0,ARTHUR,NE,460,718.307,41.57085,-101.69704
1919,2.529999999999999,36097.0,SCHUYLER,NY,18343,342.328,42.41977,-76.9386
2450,2.5249999999999986,46093.0,MEADE,SD,25434,3482.849,44.60679,-102.71586
350,2.5200000000000005,8123.0,WELD,CO,252825,4016.796,40.55579,-104.38364
2727,2.5150000000000006,48325.0,MEDINA,TX,46006,1334.533,29.35366,-99.11108
2334,2.5,42095.0,NORTHAMPTON,PA,297735,377.396,40.75279,-75.30744
1671,2.5,30061.0,MINERAL,MT,4223,1223.259,47.15521,-115.06455
2263,2.494999999999999,41025.0,HARNEY,OR,7422,10226.411,43.06435,-118.98594
3104,2.49,55029.0,DOOR,WI,27785,2370.250,45.0678,-87.08793
316,2.4899999999999998,8055.0,HUERFANO,CO,6711,1593.237,37.68781,-104.95992
1477,2.485000000000001,28067.0,JONES,MS,67761,699.708,31.62104,-89.16726
1904,2.4850000000000003,36067.0,ONONDAGA,NY,467026,805.618,43.00653,-76.19611
1441,2.48,27169.0,WINONA,MN,51461,641.583,43.98226,-91.7767
2165,2.4750000000000014,39159.0,UNION,OH,52300,436.872,40.2959,-83.36704
1474,2.4699999999999998,28061.0,JASPER,MS,17062,677.471,32.01698,-89.11943
3016,2.4699999999999998,53041.0,LEWIS,WA,75455,2436.253,46.58007,-122.37744
2268,2.4650000000000016,41035.0,KLAMATH,OR,66380,6135.549,42.68376,-121.64616
1663,2.465,30045.0,JUDITH BASIN,MT,2072,1870.619,47.03255,-110.30532
719,2.455,17163.0,ST. CLAIR,IL,270056,674.033,38.47019,-89.92854
358,2.4549999999999996,9013.0,TOLLAND,CT,152691,417.047,41.85807,-72.34097
1054,2.45,21037.0,CAMPBELL,KY,90336,159.420,38.94698,-84.37958
1310,2.4450000000000003,26073.0,ISABELLA,MI,70311,577.681,43.64523,-84.83942
689,2.4350000000000005,17103.0,LEE,IL,36031,728.953,41.74744,-89.29935
2566,2.4299999999999997,48003.0,ANDREWS,TX,14786,1501.083,32.31225,-102.6402
1072,2.4299999999999997,21073.0,FRANKLIN,KY,49285,212.009,38.23491,-84.86878
1716,2.4250000000000007,31039.0,CUMING,NE,9139,574.653,41.91586,-96.78851
2287,2.4250000000000007,42001.0,ADAMS,PA,101407,521.788,39.86947,-77.21773
13,2.425,1013.0,BUTLER,AL,20947,777.882,31.75166,-86.68196
12,2.425,1013.0,BUTLER,AL,20947,777.882,31.75166,-86.68196
2269,2.419999999999998,41037.0,LAKE,OR,7895,8358.258,42.7884,-120.38979
2071,2.41,38077.0,RICHLAND,ND,16321,1445.445,46.26521,-96.93796
1024,2.4000000000000004,20187.0,STANTON,KS,2235,680.415,37.56593,-101.78938
3109,2.4000000000000004,55039.0,FOND DU LAC,WI,101633,765.840,43.75472,-88.49328
1806,2.3899999999999997,32510.0,CARSON CITY,NV,55274,157.244,39.15344,-119.74344
1929,2.38,36117.0,WAYNE,NY,93772,1383.051,43.45875,-77.06316
1278,2.38,26009.0,ANTRIM,MI,23580,601.770,45.00545,-85.17562
635,2.379999999999999,16083.0,TWIN FALLS,ID,77230,1928.324,42.3523,-114.66563
3022,2.375,53053.0,PIERCE,WA,795225,1806.442,47.04071,-122.1447
2273,2.370000000000001,41045.0,MALHEUR,OR,31313,9929.700,43.1877,-117.60397
2614,2.365,48099.0,CORYELL,TX,75388,1056.756,31.39117,-97.79802
397,2.3600000000000003,12069.0,LAKE,FL,297052,1156.964,28.76411,-81.71228
1871,2.3249999999999993,36001.0,ALBANY,NY,304204,533.302,42.58827,-73.97401
2098,2.3149999999999995,39025.0,CLERMONT,OH,197363,459.766,39.05208,-84.14961
1814,2.295,33015.0,ROCKINGHAM,NH,295223,795.110,42.98936,-71.09943
3094,2.295,55009.0,BROWN,WI,248007,615.709,44.47396,-87.99592
1046,2.289999999999999,21021.0,BOYLE,KY,28432,182.662,37.6182,-84.87301
1865,2.285,35051.0,SIERRA,NM,11988,4236.224,33.11947,-107.18816
1791,2.285,32003.0,CLARK,NV,1951269,8060.812,36.21423,-115.01381
1654,2.285,30027.0,FERGUS,MT,11586,4350.414,47.22299,-109.22328
298,2.28,8019.0,CLEAR CREEK,CO,9088,396.493,39.6894,-105.67079
87,2.254999999999999,1087.0,MACON,AL,21452,613.207,32.38702,-85.69288
86,2.254999999999999,1087.0,MACON,AL,21452,613.207,32.38702,-85.69288
1360,2.25,27007.0,BELTRAMI,MN,44442,3055.756,47.87882,-94.98669
2930,2.25,51143.0,PITTSYLVANIA,VA,63506,978.175,36.82172,-79.3985
2094,2.245,39017.0,BUTLER,OH,368130,470.133,39.43991,-84.56539
1192,2.245,22073.0,OUACHITA,LA,153720,631.750,32.47749,-92.15479
1832,2.2350000000000008,34031.0,PASSAIC,NJ,501226,197.105,41.03376,-74.3003
1288,2.2350000000000003,26029.0,CHARLEVOIX,MI,25949,1390.464,45.51316,-85.45039
2325,2.235,42077.0,LEHIGH,PA,349497,348.239,40.61424,-75.59062
388,2.235,12051.0,HENDRY,FL,39140,1189.996,26.53934,-81.15158
614,2.230000000000004,16041.0,FRANKLIN,ID,12786,668.344,42.17358,-111.82295
1465,2.2299999999999995,28043.0,GRENADA,MS,21906,449.404,33.77003,-89.80274
1452,2.225,28017.0,CHICKASAW,MS,17392,504.246,33.92165,-88.9458
1486,2.2249999999999996,28085.0,LINCOLN,MS,34869,588.175,31.53521,-90.45356
153,2.2200000000000006,4025.0,YAVAPAI,AZ,211033,8127.940,34.63004,-112.57374
343,2.22,8109.0,SAGUACHE,CO,6108,3170.245,38.03395,-106.24667
1296,2.22,26045.0,EATON,MI,107759,579.433,42.58961,-84.84652
2659,2.215,48189.0,HALE,TX,36273,1004.778,34.06843,-101.82288
619,2.205000000000002,16051.0,JEFFERSON,ID,26140,1105.574,43.79696,-112.31858
80,2.205,1081.0,LEE,AL,140247,615.849,32.60406,-85.35304
81,2.205,1081.0,LEE,AL,140247,615.849,32.60406,-85.35304
331,2.200000000000001,8085.0,MONTROSE,CO,41276,2242.596,38.41342,-108.26304
3146,2.2,55111.0,SAUK,WI,61976,848.617,43.42799,-89.94332
416,2.1950000000000007,12105.0,POLK,FL,602095,2010.551,27.95311,-81.69278
1325,2.1950000000000003,26103.0,MARQUETTE,MI,67077,3424.540,46.65659,-87.58402
399,2.1949999999999994,12073.0,LEON,FL,275487,701.789,30.45931,-84.2778
4,2.19,1005.0,BARBOUR,AL,27457,904.515,31.87067,-85.40545
5,2.19,1005.0,BARBOUR,AL,27457,904.515,31.87067,-85.40545
2756,2.1800000000000015,48383.0,REAGAN,TX,3367,1175.993,31.37289,-101.5139
2958,2.165,51515.0,BEDFORD,VA,6222,6.902,37.33815,-79.5207
1224,2.1649999999999996,23009.0,HANCOCK,ME,54418,2344.936,44.5649,-68.3707
2815,2.164999999999999,48501.0,YOAKUM,TX,7879,799.721,33.17239,-102.82377
1820,2.1599999999999993,34007.0,CAMDEN,NJ,513657,227.293,39.80235,-74.96125
2775,2.1499999999999986,48421.0,SHERMAN,TX,3034,923.201,36.27762,-101.89471
34,2.1450000000000005,1035.0,CONECUH,AL,13228,852.722,31.42829,-86.99202
35,2.1450000000000005,1035.0,CONECUH,AL,13228,852.722,31.42829,-86.99202
2420,2.1449999999999996,46033.0,CUSTER,SD,8216,1559.119,43.68494,-103.46225
1667,2.1449999999999996,30053.0,LINCOLN,MT,19687,3675.126,48.54223,-115.40434
284,2.1399999999999997,6109.0,TUOLUMNE,CA,55365,2274.430,38.02145,-119.9647
335,2.1399999999999997,8093.0,PARK,CO,16206,2210.653,39.11891,-105.71764
1035,2.1350000000000007,20209.0,WYANDOTTE,KS,157505,156.193,39.11538,-94.76308
1859,2.125,35039.0,RIO ARRIBA,NM,40246,5896.150,36.50966,-106.69398
348,2.120000000000001,8119.0,TELLER,CO,23350,558.964,38.87199,-105.18255
810,2.1199999999999997,18141.0,ST. JOSEPH,IN,266931,461.385,41.61769,-86.28815
1690,2.115,30099.0,TETON,MT,6073,2292.519,47.81903,-112.28172
1508,2.110000000000001,28129.0,SMITH,MS,16491,637.271,32.01903,-89.49497
2750,2.1099999999999985,48371.0,PECOS,TX,15507,4764.825,30.77089,-102.71986
2353,2.0900000000000007,42133.0,YORK,PA,434972,910.722,39.92183,-76.72844
63,2.0749999999999975,1063.0,GREENE,AL,9045,659.941,32.84449,-87.9642
62,2.0749999999999975,1063.0,GREENE,AL,9045,659.941,32.84449,-87.9642
98,2.0700000000000003,1099.0,MONROE,AL,23068,1034.418,31.58033,-87.38326
99,2.0700000000000003,1099.0,MONROE,AL,23068,1034.418,31.58033,-87.38326
232,2.0699999999999994,6005.0,AMADOR,CA,38091,605.956,38.44355,-120.65385
3121,2.0649999999999995,55063.0,LA CROSSE,WI,114638,479.925,43.90822,-91.11175
246,2.0549999999999997,6033.0,LAKE,CA,64665,1329.423,39.0948,-122.74675
3027,2.0399999999999996,53063.0,SPOKANE,WA,471221,1780.703,47.62037,-117.40439
1880,2.0300000000000002,36019.0,CLINTON,NY,82128,1117.526,44.75271,-73.70564
1786,2.0299999999999994,31179.0,WAYNE,NE,9595,443.335,42.21074,-97.12624
1851,2.0150000000000023,35025.0,LEA,NM,64727,4394.202,32.79568,-103.41327
2650,2.0150000000000006,48171.0,GILLESPIE,TX,24837,1061.681,30.32639,-98.9421
1462,2.0,28037.0,FRANKLIN,MS,8118,566.763,31.47779,-90.89588
24,1.9999999999999996,1025.0,CLARKE,AL,25833,1252.574,31.68552,-87.81862
25,1.9999999999999996,1025.0,CLARKE,AL,25833,1252.574,31.68552,-87.81862
2337,1.9900000000000002,42101.0,PHILADELPHIA,PA,1526006,142.707,40.00937,-75.13334
1449,1.9850000000000003,28011.0,BOLIVAR,MS,34145,905.817,33.79927,-90.88447
312,1.9800000000000002,8047.0,GILPIN,CO,5441,150.260,39.86108,-105.52894
3007,1.9299999999999997,53023.0,GARFIELD,WA,2266,718.211,46.42947,-117.53671
1870,1.9299999999999995,35061.0,VALENCIA,NM,76569,1068.294,34.71684,-106.80658
2262,1.915000000000001,41023.0,GRANT,OR,7445,4529.272,44.49632,-119.01405
1863,1.9149999999999991,35047.0,SAN MIGUEL,NM,29393,4735.659,35.47687,-104.80351
3112,1.91,55045.0,GREEN,WI,36842,584.465,42.67772,-89.60563
2114,1.8950000000000005,39057.0,GREENE,OH,161573,416.255,39.68747,-83.89489
1894,1.8900000000000023,36047.0,KINGS,NY,2504700,96.918,40.63513,-73.95077
1796,1.8900000000000006,32013.0,HUMBOLDT,NV,16528,9657.822,41.40791,-118.12759
1183,1.8899999999999997,22055.0,LAFAYETTE,LA,221578,269.209,30.2065,-92.06417
421,1.87,12115.0,SARASOTA,FL,379448,725.344,27.18438,-82.36583
1315,1.8650000000000002,26083.0,KEWEENAW,MI,2156,5966.190,47.68198,-88.1488
2072,1.8549999999999986,38079.0,ROLETTE,ND,13937,939.341,48.76827,-99.84046
2796,1.85,48463.0,UVALDE,TX,26405,1558.634,29.35034,-99.76107
2795,1.8450000000000024,48461.0,UPTON,TX,3355,1241.503,31.35384,-102.04201
606,1.8400000000000016,16025.0,CAMAS,ID,1117,1078.947,43.46339,-114.80442
1797,1.8399999999999999,32015.0,LANDER,NV,5775,5519.489,39.90021,-117.04724
2852,1.8350000000000004,50009.0,ESSEX,VT,6306,675.294,44.72402,-71.73273
1209,1.8299999999999998,22107.0,TENSAS,LA,5252,641.190,32.00148,-91.34257
393,1.8249999999999993,12061.0,INDIAN RIVER,FL,138028,617.006,27.70063,-80.5748
1447,1.8049999999999997,28007.0,ATTALA,MS,19564,736.689,33.09047,-89.58862
382,1.799999999999999,12039.0,GADSDEN,FL,46389,528.528,30.57917,-84.61278
2674,1.790000000000001,48219.0,HOCKLEY,TX,22935,908.564,33.60593,-102.34339
1471,1.785,28055.0,ISSAQUENA,MS,1406,441.426,32.75497,-90.98855
1813,1.7800000000000002,33013.0,MERRIMACK,NH,146445,956.447,43.29948,-71.68013
317,1.7699999999999978,8057.0,JACKSON,CO,1394,1620.962,40.66343,-106.32924
1896,1.7649999999999997,36051.0,LIVINGSTON,NY,65393,640.259,42.72748,-77.76978
2662,1.7600000000000016,48195.0,HANSFORD,TX,5613,920.408,36.27284,-101.35693
2103,1.745000000000001,39035.0,CUYAHOGA,OH,1280122,1245.587,41.76039,-81.72421
2803,1.745000000000001,48477.0,WASHINGTON,TX,33718,621.751,30.21507,-96.41027
3117,1.7450000000000006,55055.0,JEFFERSON,WI,83686,582.737,43.0138,-88.77398
1756,1.7449999999999992,31119.0,MADISON,NE,34876,575.451,41.90992,-97.60685
1497,1.735,28107.0,PANOLA,MS,34707,705.131,34.3652,-89.96306
599,1.7149999999999999,16011.0,BINGHAM,ID,45607,2120.406,43.21635,-112.3992
1473,1.7149999999999999,28059.0,JACKSON,MS,139668,1043.396,30.45849,-88.61999
1677,1.714999999999999,30073.0,PONDERA,MT,6153,1639.839,48.23031,-112.21992
2735,1.6999999999999993,48341.0,MOORE,TX,21904,909.621,35.83567,-101.8905
708,1.6999999999999993,17141.0,OGLE,IL,53497,762.985,42.04188,-89.32017
709,1.6949999999999998,17143.0,PEORIA,IL,186494,630.599,40.78599,-89.76735
1283,1.6900000000000004,26019.0,BENZIE,MI,17525,859.568,44.64862,-86.49431
627,1.6899999999999977,16067.0,MINIDOKA,ID,20069,762.927,42.85693,-113.64001
3025,1.6850000000000005,53059.0,SKAMANIA,WA,11066,1683.806,46.02478,-121.95322
2651,1.6800000000000033,48173.0,GLASSCOCK,TX,1226,901.085,31.86859,-101.52897
96,1.6750000000000003,1097.0,MOBILE,AL,412992,1644.012,30.68457,-88.19656
97,1.6750000000000003,1097.0,MOBILE,AL,412992,1644.012,30.68457,-88.19656
1767,1.67,31141.0,PLATTE,NE,32237,684.589,41.57686,-97.51346
1882,1.655,36023.0,CORTLAND,NY,49336,501.518,42.59382,-76.07626
1687,1.645,30093.0,SILVER BOW,MT,34200,719.052,45.89595,-112.66022
1670,1.6400000000000006,30059.0,MEAGHER,MT,1891,2394.761,46.5857,-110.92178
2800,1.634999999999999,48471.0,WALKER,TX,67861,801.504,30.74309,-95.56988
2646,1.63,48163.0,FRIO,TX,17217,1134.347,28.86933,-99.10878
1455,1.63,28023.0,CLARKE,MS,16732,693.534,32.04844,-88.68596
1467,1.625,28047.0,HARRISON,MS,187105,976.171,30.41653,-89.08337
3179,1.6050000000000004,56035.0,SUBLETTE,WY,10247,4935.710,42.76792,-109.91617
1852,1.58,35027.0,LINCOLN,NM,20497,4831.309,33.74094,-105.44908
1479,1.5750000000000002,28071.0,LAFAYETTE,MS,47351,679.207,34.34929,-89.4859
1664,1.5700000000000003,30047.0,LAKE,MT,28746,1653.717,47.6429,-114.08368
281,1.5599999999999987,6103.0,TEHAMA,CA,63463,2962.171,40.12615,-122.23227
3008,1.5599999999999987,53025.0,GRANT,WA,89120,2791.319,47.21363,-119.46778
2279,1.555,41057.0,TILLAMOOK,OR,25250,1332.763,45.45574,-123.75932
234,1.5499999999999998,6009.0,CALAVERAS,CA,45578,1036.927,38.18784,-120.55511
988,1.549999999999999,20115.0,MARION,KS,12660,953.730,38.35964,-97.10277
1646,1.5199999999999996,30011.0,CARTER,MT,1160,3348.280,45.51682,-104.51532
3014,1.5099999999999998,53037.0,KITTITAS,WA,40915,2332.935,47.12444,-120.67671
2417,1.505,46027.0,CLAY,SD,13864,417.235,42.91299,-96.97979
2288,1.495,42003.0,ALLEGHENY,PA,1223348,744.523,40.46892,-79.98092
1329,1.495,26111.0,MIDLAND,MI,83629,528.068,43.64837,-84.37922
1169,1.4849999999999999,22027.0,CLAIBORNE,LA,17195,767.416,32.82758,-92.99112
3156,1.4800000000000004,55131.0,WASHINGTON,WI,131887,435.724,43.39115,-88.23291
1696,1.4799999999999995,30111.0,YELLOWSTONE,MT,147972,2649.032,45.93698,-108.27665
1689,1.4799999999999986,30097.0,SWEET GRASS,MT,3651,1862.034,45.81306,-109.94131
2574,1.4549999999999983,48019.0,BANDERA,TX,20485,797.636,29.75574,-99.26068
274,1.4499999999999975,6089.0,SHASTA,CA,177223,3847.422,40.76052,-122.04355
2776,1.445000000000002,48423.0,SMITH,TX,209714,949.721,32.37709,-95.26963
2656,1.4450000000000003,48183.0,GREGG,TX,121730,275.764,32.48639,-94.81627
1186,1.44,22061.0,LINCOLN,LA,46735,472.475,32.60114,-92.66208
1701,1.4350000000000023,31009.0,BLAINE,NE,478,714.520,41.92523,-99.99077
2162,1.4350000000000005,39153.0,SUMMIT,OH,541781,420.055,41.12185,-81.53493
303,1.42,8029.0,DELTA,CO,30952,1148.599,38.86175,-107.86475
1816,1.415,33019.0,SULLIVAN,NH,43742,551.994,43.36118,-72.22208
2117,1.4049999999999994,39063.0,HANCOCK,OH,74782,533.659,41.00047,-83.66603
3100,1.4,55021.0,COLUMBIA,WI,56833,795.972,43.47188,-89.33047
2697,1.3949999999999978,48265.0,KERR,TX,49625,1107.276,30.05392,-99.35196
1520,1.3900000000000006,28153.0,WAYNE,MS,20747,813.518,31.64476,-88.68205
1839,1.3899999999999988,35003.0,CATRON,NM,3725,6929.171,33.90181,-108.39209
415,1.385,12103.0,PINELLAS,FL,916542,608.127,27.90312,-82.73951
84,1.3750000000000018,1085.0,LOWNDES,AL,11299,725.071,32.14788,-86.65058
85,1.3750000000000018,1085.0,LOWNDES,AL,11299,725.071,32.14788,-86.65058
1891,1.3649999999999993,36041.0,HAMILTON,NY,4836,1807.804,43.65787,-74.50245
1783,1.35,31173.0,THURSTON,NE,6940,396.078,42.15406,-96.53394
90,1.35,1091.0,MARENGO,AL,21027,982.671,32.24759,-87.79109
91,1.35,1091.0,MARENGO,AL,21027,982.671,32.24759,-87.79109
3005,1.3499999999999996,53019.0,FERRY,WA,7551,2257.322,48.43724,-118.51707
2743,1.3450000000000024,48357.0,OCHILTREE,TX,10223,918.141,36.27874,-100.81586
615,1.3399999999999999,16043.0,FREMONT,ID,13242,1895.684,44.21809,-111.48442
1897,1.33,36053.0,MADISON,NY,73442,661.283,42.91002,-75.66357
1932,1.3150000000000004,36123.0,YATES,NY,25348,375.790,42.63823,-77.10432
1284,1.315,26021.0,BERRIEN,MI,156813,1581.472,41.79263,-86.74182
738,1.31,17201.0,WINNEBAGO,IL,295266,519.250,42.33739,-89.1612
3129,1.3099999999999987,55078.0,MENOMINEE,WI,4232,364.959,44.9913,-88.66925
1719,1.3049999999999997,31045.0,DAWES,NE,9182,1401.067,42.71121,-103.13487
2799,1.3049999999999997,48469.0,VICTORIA,TX,86793,888.836,28.79637,-96.97119
1459,1.2950000000000008,28031.0,COVINGTON,MS,19568,414.931,31.63333,-89.54889
1873,1.2900000000000027,36005.0,BRONX,NY,1385108,57.478,40.84871,-73.85293
251,1.29,6043.0,MARIPOSA,CA,18251,1462.820,37.57003,-119.91286
315,1.2800000000000002,8053.0,HINSDALE,CO,843,1123.168,37.81162,-107.3834
2295,1.2750000000000001,42017.0,BUCKS,PA,625249,621.874,40.33688,-75.10706
1507,1.2700000000000005,28127.0,SIMPSON,MS,27503,590.469,31.9025,-89.9177
1235,1.25,23031.0,YORK,ME,197131,1269.714,43.42723,-70.6704
987,1.245000000000001,20113.0,MCPHERSON,KS,29180,900.602,38.39581,-97.64748
1850,1.2449999999999999,35023.0,HIDALGO,NM,4894,3445.993,31.89965,-108.74572
3015,1.1950000000000003,53039.0,KLICKITAT,WA,20318,1904.156,45.8695,-120.78011
1408,1.185,27103.0,NICOLLET,MN,32727,466.743,44.35882,-94.24568
398,1.1849999999999996,12071.0,LEE,FL,618754,1212.461,26.55213,-81.89225
1793,1.1849999999999987,32007.0,ELKO,NV,48818,17202.946,41.14113,-115.35142
1678,1.1600000000000001,30075.0,POWDER RIVER,MT,1743,3297.903,45.40889,-105.55525
3002,1.1550000000000011,53013.0,COLUMBIA,WA,4078,873.481,46.29285,-117.91163
2592,1.13,48055.0,CALDWELL,TX,38066,547.162,29.84042,-97.63109
1856,1.1199999999999983,35033.0,MORA,NM,4881,1933.621,35.98284,-104.92189
612,1.1150000000000002,16037.0,CUSTER,ID,4368,4937.306,44.27334,-114.25225
3134,1.0999999999999996,55087.0,OUTAGAMIE,WI,176695,644.588,44.41822,-88.46498
302,1.0850000000000009,8027.0,CUSTER,CO,4255,739.924,38.10199,-105.37351
2997,1.0799999999999992,53003.0,ASOTIN,WA,21623,640.644,46.18186,-117.22778
3160,1.0650000000000004,55139.0,WINNEBAGO,WI,166994,578.572,44.0857,-88.66814
2632,1.0600000000000005,48135.0,ECTOR,TX,137130,901.779,31.8653,-102.5425
1511,1.06,28135.0,TALLAHATCHIE,MS,15378,652.142,33.95589,-90.17283
3171,1.0500000000000025,56019.0,JOHNSON,WY,8569,4174.596,44.04404,-106.58854
2857,1.0450000000000002,50019.0,ORLEANS,VT,27231,721.164,44.82844,-72.25163
2580,1.045,48031.0,BLANCO,TX,10497,713.427,30.2656,-98.39997
2409,1.0349999999999997,46011.0,BROOKINGS,SD,31965,804.935,44.37667,-96.79779
2113,1.0349999999999993,39055.0,GEAUGA,OH,93389,408.293,41.49932,-81.1735
2133,1.0100000000000007,39095.0,LUCAS,OH,441815,595.877,41.68232,-83.46886
1792,0.9950000000000001,32005.0,DOUGLAS,NV,46997,737.641,38.90512,-119.60901
726,0.9749999999999996,17177.0,STEPHENSON,IL,47711,565.058,42.34972,-89.66599
2853,0.9600000000000002,50011.0,FRANKLIN,VT,47746,691.982,44.85896,-72.9094
1523,0.96,28159.0,WINSTON,MS,19198,610.086,33.07872,-89.03739
2254,0.94,41007.0,CLATSOP,OR,37039,1084.383,46.0245,-123.70501
1809,0.9350000000000005,33005.0,CHESHIRE,NH,77117,729.099,42.92545,-72.24821
2641,0.8950000000000014,48153.0,FLOYD,TX,6446,992.523,34.07373,-101.30327
1815,0.8900000000000006,33017.0,STRAFFORD,NH,123143,384.002,43.29317,-71.03592
1276,0.8850000000000007,26005.0,ALLEGAN,MI,111408,1833.288,42.59578,-86.63474
2142,0.885,39113.0,MONTGOMERY,OH,535153,464.335,39.75521,-84.29054
1261,0.875,25003.0,BERKSHIRE,MA,131219,946.428,42.37531,-73.21394
1715,0.8650000000000002,31037.0,COLFAX,NE,10515,416.516,41.57467,-97.08945
3176,0.8500000000000014,56029.0,PARK,WY,28205,6967.415,44.49238,-109.59359
65,0.835,1065.0,HALE,AL,15760,656.501,32.75279,-87.62306
64,0.835,1065.0,HALE,AL,15760,656.501,32.75279,-87.62306
1355,0.8249999999999993,26163.0,WAYNE,MI,1820584,672.677,42.28466,-83.26195
2108,0.8199999999999994,39045.0,FAIRFIELD,OH,146156,508.561,39.75293,-82.62827
2575,0.8150000000000004,48021.0,BASTROP,TX,74171,895.546,30.10312,-97.31185
1189,0.81,22067.0,MOREHOUSE,LA,27979,806.084,32.82,-91.80039
632,0.7949999999999999,16077.0,POWER,ID,7817,1442.666,42.69412,-112.8444
2267,0.7850000000000001,41033.0,JOSEPHINE,OR,82713,1641.847,42.38538,-123.59724
1807,0.77,33001.0,BELKNAP,NH,60088,468.582,43.5191,-71.42536
2271,0.7650000000000001,41041.0,LINCOLN,OR,46034,1193.783,44.64107,-123.91118
2616,0.7599999999999998,48103.0,CRANE,TX,4375,785.724,31.42279,-102.48777
2283,0.74,41065.0,WASCO,OR,25213,2395.398,45.16453,-121.16506
1681,0.7149999999999999,30081.0,RAVALLI,MT,40212,2400.202,46.07929,-114.11906
623,0.7049999999999983,16059.0,LEMHI,ID,7936,4568.752,44.92878,-113.88784
1363,0.7,27013.0,BLUE EARTH,MN,64013,765.593,44.03822,-94.06407
2292,0.6950000000000001,42011.0,BERKS,PA,411442,865.755,40.41395,-75.92686
1854,0.685,35029.0,LUNA,NM,25095,2965.355,32.18448,-107.74663
3168,0.6700000000000017,56013.0,FREMONT,WY,40123,9265.718,43.0553,-108.60553
803,0.6599999999999999,18127.0,PORTER,IN,164343,521.781,41.50992,-87.0713
596,0.6299999999999999,16005.0,BANNOCK,ID,82839,1147.432,42.69293,-112.22898
609,0.6099999999999994,16031.0,CASSIA,ID,22952,2580.282,42.28863,-113.60549
254,0.5999999999999996,6049.0,MODOC,CA,9686,4203.399,41.59291,-120.71837
610,0.5949999999999989,16033.0,CLARK,ID,982,1765.141,44.28625,-112.36112
1233,0.5900000000000001,23027.0,WALDO,ME,38786,852.756,44.50536,-69.13967
